Name,Price,Original Prices,Discount rates,Brand,Image
Regular Men Black Jeans,584,"1,299",55% off,Highlander,https://rukminim1.flixcart.com/image/329/395/k70spzk0/jean/y/m/g/30-000878-highlander-original-imafpchpgyryxhq2.jpeg?q=50
Printed Men Boxer,478,479,NaN,Van Heusen,https://rukminim1.flixcart.com/image/329/395/jsxjekw0/boxer/2/e/r/m-1-10112-cpb02-van-heusen-original-imafeehdj8nydm4u.jpeg?q=50
Men & Women Geometric Print Mid-Calf/Crew,219,499,56% off,HICODE,https://rukminim1.flixcart.com/image/329/395/k4yhtow0/sock/h/7/k/free-fulldiamond-0431-4-pair-multi-hicode-original-imafnqfyguj2h82v.jpeg?q=50
Men Calf Length,309,599,48% off,Navy Sport,https://rukminim1.flixcart.com/image/329/395/jo62kcw0/sock/z/m/h/free-ns14-navy-sport-original-imafap2xhdjsvdtv.jpeg?q=50
Typography Men Round or Crew Multicolor T-Shirt,735,865,15% off,Duke,https://rukminim1.flixcart.com/image/329/395/jnkmykw0/t-shirt/4/h/z/l-sdvp10-summer-melon-duke-original-imafa8cgw9ngzfqc.jpeg?q=50
Solid Men Blue Track Pants,499,"1,999",75% off,FastColors,https://rukminim1.flixcart.com/image/329/395/k7tdj0w0/track-pant/m/a/q/s-fc2008-1-fastcolors-original-imafpyrzh2g5sgzs.jpeg?q=50
Men & Women Printed Ankle Length,179,499,64% off,hicode,https://rukminim1.flixcart.com/image/329/395/kamtsi80/sock/x/b/d/free-sport-0252-hicode-original-imafknr73thyz4rz.jpeg?q=50
Men Solid Formal Slim Shirt,399,999,60% off,FabTag - Deeksha,https://rukminim1.flixcart.com/image/329/395/jievpu80/shirt/p/q/z/xl-shirt-196-deeksha-original-imaf67nthqazxugu.jpeg?q=50
Printed Men Round Neck Yellow T-Shirt,299,999,70% off,MoochSingh,https://rukminim1.flixcart.com/image/329/395/jzygccw0/t-shirt/a/4/5/xxl-smiley-moochsingh-original-imafjvferfygqxrj.jpeg?q=50
Slim Fit Men Multicolor Polycotton Trousers,934,"2,199",57% off,CLASSIO FASHION,https://rukminim1.flixcart.com/image/329/395/jrjizrk0/trouser/u/r/v/30-siddhi1-classio-fashion-original-imafda4vt4tcbq79.jpeg?q=50
HAP Men Vest,502,820,38% off,NaN,https://rukminim1.flixcart.com/image/329/395/jfoac280/vest/f/z/j/m-gy-plain-5-hap-original-imaf43fdnhessaxs.jpeg?q=50
"Men's Ankle Length, Low Cut",325,699,53% off,SLIMSHINE,https://rukminim1.flixcart.com/image/329/395/k687wy80/sock/z/r/z/m-w-towel-12-slimshine-original-imafzqup3zux5zva.jpeg?q=50
Men Color Block Mid-Calf/Crew,225,599,62% off,Slim Shine,https://rukminim1.flixcart.com/image/329/395/k2qh5zk0/sock/q/z/7/free-mscn-xm-kinnng-original-imafgk3xuqgnyjcy.jpeg?q=50
Printed Men Round Neck Multicolor T-Shirt,569,999,43% off,Smartees,https://rukminim1.flixcart.com/image/329/395/k8lyc280/t-shirt/s/b/k/l-cmb-newyorkyellow-citywhite-smartees-original-imafqkz6sqqut4g4.jpeg?q=50
Abstract Men Hooded Neck Grey T-Shirt,369,899,58% off,Tripr,https://rukminim1.flixcart.com/image/329/395/jqtt2fk0/t-shirt/h/g/x/xxl-tgyhdfulabstract1-tripr-original-imafcpczzd5cggv6.jpeg?q=50
"Striped Men Round Neck Black, Grey T-Shirt",375,"1,399",73% off,Tripr,https://rukminim1.flixcart.com/image/329/395/jusp3m80/t-shirt/j/q/p/l-tblgystrrnd21-tripr-original-imafftk8fky8pxjr.jpeg?q=50
"Men & Women Solid, Self Design Mid-Calf/Crew",199,499,60% off,hicode,https://rukminim1.flixcart.com/image/329/395/jza5uvk0/sock/g/4/e/free-full-0011-hicode-original-imafjbj8dnhyrapt.jpeg?q=50
Slim Men Dark Blue Jeans,649,"1,499",56% off,Metronaut,https://rukminim1.flixcart.com/image/329/395/k0zlsi80/jean/e/u/7/32-maw19jn128-metronaut-original-imafkmgssyrpfgzp.jpeg?q=50
Washed Men Blue Denim Shorts,749,"1,499",50% off,Highlander,https://rukminim1.flixcart.com/image/329/395/k70spzk0/short/m/n/b/30-hlv8000004-highlander-original-imafpchs5rgqzuyh.jpeg?q=50
Striped Men Round Neck White T-Shirt,284,999,71% off,Smartees,https://rukminim1.flixcart.com/image/329/395/k6mibgw0/t-shirt/y/y/r/m-stripe-white-hs-smartees-original-imafpyxgzanfm9gg.jpeg?q=50
Striped Men Round Neck Red T-Shirt,399,"1,999",80% off,FastColors,https://rukminim1.flixcart.com/image/329/395/k4lmv0w0/t-shirt/u/j/z/m-fc4118-fastcolors-original-imafnh2chgr45mhw.jpeg?q=50
Men & Women Solid Ankle Length,399,999,60% off,REEBOK,https://rukminim1.flixcart.com/image/329/395/jgv5jm80/sock/s/j/f/free-ar07-reebok-original-imaf4zq8zu4pzzxa.jpeg?q=50
"Men & Women Self Design, Solid Ankle Length",249,998,75% off,hicode,https://rukminim1.flixcart.com/image/329/395/kamtsi80/sock/1/m/o/free-sport-0253-hicode-original-imafkntg7gryms4g.jpeg?q=50
Printed Men Boxer,609,"1,899",67% off,Joven,https://rukminim1.flixcart.com/image/329/395/jynat8w0/boxer/h/w/x/xl-3-jb3p-npbu-06-joven-original-imafgz25zzruw6zd.jpeg?q=50
Slim Men Grey Jeans,799,"1,799",55% off,Metronaut,https://rukminim1.flixcart.com/image/329/395/k12go7k0/jean/2/p/5/32-maw19jn046-metronaut-original-imafkhbb3ackhycz.jpeg?q=50
Men Brief,508,NaN,NaN,Amul Macho,https://rukminim1.flixcart.com/image/329/395/jo7i07k0/brief/c/u/r/100-macho-hi-cut-amul-macho-original-imafaqb7cwfdumth.jpeg?q=50
"Solid Men Blue, Black Sports Shorts",779,"1,199",35% off,Wildcraft,https://rukminim1.flixcart.com/image/329/395/jge09e80/short/c/b/z/m-40578blue-mel-wildcraft-original-imaf4mwekgcj9w93.jpeg?q=50
Color Block Men Henley Neck Dark Blue T-Shirt,246,999,75% off,Fenoix,https://rukminim1.flixcart.com/image/329/395/k6pd7680/t-shirt/s/f/4/s-fnx-1012peacock-fenoix-original-imafp3t7hj9dmgdu.jpeg?q=50
Men & Women Printed Ankle Length,186,449,58% off,ADIDAS,https://rukminim1.flixcart.com/image/329/395/jq8dgnk0/sock/m/m/c/free-10-adidas-original-imafbhu7gyx6bssa.jpeg?q=50
Jockey Men Vest,398,399,NaN,NaN,https://rukminim1.flixcart.com/image/329/395/jqv8ia80/vest/x/t/b/l-9928-neonblue-1-jockey-original-imaf5akas3ftashq.jpeg?q=50
Solid Men Round Neck White T-Shirt,240,"1,195",79% off,Tap in,https://rukminim1.flixcart.com/image/329/395/jvl9wnk0/t-shirt/n/x/7/xl-plain-half-tees-white-elepants-original-imafg3p2anybgzhb.jpeg?q=50
Men & Women Solid Ankle Length,196,490,60% off,ADIDAS,https://rukminim1.flixcart.com/image/329/395/sock/9/f/e/s29468-vl-adidas-free-original-imaefhky6aywvges.jpeg?q=50
Skinny Men Blue Jeans,"1,317","2,395",45% off,Wrangler 20X,https://rukminim1.flixcart.com/image/329/395/k0h12fk0/jean/p/x/d/32-w37074w2220x-wrangler-20x-original-imafk7hyftuf9uct.jpeg?q=50
Men & Women Printed Bandana,279,799,65% off,Yashinika,https://rukminim1.flixcart.com/image/329/395/jvwpfgw0/bandana/k/a/f/14-free-6multicolourbandana-yashinika-64-original-imafgpcrmdkzqtjv.jpeg?q=50
"Color Block Men Round Neck White, Blue, Grey T-Shirt",394,999,60% off,AUSK,https://rukminim1.flixcart.com/image/329/395/jyj0how0/t-shirt/e/s/7/xl-aa-12-ausk-original-imafgnk9gjmfuq64.jpeg?q=50
Color Block Men Multicolor Basic Shorts,299,899,66% off,Tripr,https://rukminim1.flixcart.com/image/329/395/jsw3yq80/short/h/y/e/xxl-tnvrdgyshort-s4-tripr-original-imafec6na4n33jth.jpeg?q=50
Solid Men Black Track Pants,989,"1,599",38% off,Wildcraft,https://rukminim1.flixcart.com/image/329/395/jyyqc280/track-pant/p/g/s/m-41864black-wildcraft-original-imafj3h4zh8rgjzt.jpeg?q=50
Color Block Men Round Neck Yellow T-Shirt,284,999,71% off,Diwazzo,https://rukminim1.flixcart.com/image/329/395/jzsqky80/t-shirt/h/u/f/l-mstdbr-diwazzo-original-imafjqhah6zhxgye.jpeg?q=50
Men Brief,418,438,4% off,Jockey,https://rukminim1.flixcart.com/image/329/395/jua4djk0/brief/3/y/e/xxl-8008-0205-black-jockey-original-imaffg6cyukguk2r.jpeg?q=50
Men & Women Ankle Length,351,794,55% off,Jockey,https://rukminim1.flixcart.com/image/329/395/jqidjm80/sock/s/c/k/free-jok-pra-pk-3-jockey-original-imafc8eg4v3hh3cg.jpeg?q=50
"Striped Men Round Neck Green, Black T-Shirt",449,"1,399",67% off,Tripr,https://rukminim1.flixcart.com/image/329/395/k391w280/t-shirt/y/h/s/xl-tblgrstrrn-d21-tripr-original-imafmezq9jry5wgh.jpeg?q=50
Solid Men Round Neck Green T-Shirt,299,999,70% off,Diwazzo,https://rukminim1.flixcart.com/image/329/395/k4rcmfk0/t-shirt/m/n/e/m-sldbtlg-diwazzo-original-imafnhn65kzg4ary.jpeg?q=50
Men & Women Geometric Print Mid-Calf/Crew,219,499,56% off,HICODE,https://rukminim1.flixcart.com/image/329/395/k4yhtow0/sock/h/7/k/free-fulldiamond-0431-4-pair-multi-hicode-original-imafnqfyguj2h82v.jpeg?q=50
Solid Men Polo Neck Light Blue T-Shirt,499,"1,299",61% off,EPG,https://rukminim1.flixcart.com/image/329/395/jk76j680/t-shirt/v/t/b/m-pct004g-epg-original-imaf7myv6mszaznp.jpeg?q=50
Printed Men Green Chino Shorts,649,"1,299",50% off,Highlander,https://rukminim1.flixcart.com/image/329/395/k70spzk0/short/5/s/z/30-hlv8000065-highlander-original-imafpchs8hu9anhs.jpeg?q=50
Solid Men Round Neck Grey T-Shirt,399,"1,499",73% off,Wrath,https://rukminim1.flixcart.com/image/329/395/k6l2vm80/t-shirt/c/c/z/s-classic-life-light-gray-wrath-original-imafpyeedgxhx9cm.jpeg?q=50
Men & Women Printed Ankle Length,179,499,64% off,hicode,https://rukminim1.flixcart.com/image/329/395/kamtsi80/sock/x/b/d/free-sport-0252-hicode-original-imafknr73thyz4rz.jpeg?q=50
Solid Men Blue Basic Shorts,313,849,63% off,HAP,https://rukminim1.flixcart.com/image/329/395/short/8/h/k/shorts-af-pl-hap-l-original-imaehazhzgbz962x.jpeg?q=50
Slim Men Light Blue Jeans,684,"1,499",54% off,Urbano Fashion,https://rukminim1.flixcart.com/image/329/395/jydaqa80/jean/g/z/h/38-epssprcrs-lblue-urbano-fashion-original-imafgmhbhhgnucwa.jpeg?q=50
Solid Men Dark Green Track Pants,599,"1,399",57% off,JUGULAR,https://rukminim1.flixcart.com/image/329/395/k52s58w0/track-pant/m/a/z/m-1jg-jog-cargo-og-jugular-original-imafnuhcx7mygufs.jpeg?q=50
Printed Men Black Track Pants,501,"1,399",64% off,Tripr,https://rukminim1.flixcart.com/image/329/395/k7c88sw0/track-pant/d/z/n/m-tbltrackpantcrosline-tripr-original-imafph4qrdkbqnwj.jpeg?q=50
JUGULAR Men Vest,220,888,75% off,NaN,https://rukminim1.flixcart.com/image/329/395/jvy4vbk0/vest/e/h/n/l-1pvest97-jugular-original-imafgf5ggded3vgz.jpeg?q=50
Printed Men Boxer,478,479,NaN,Van Heusen,https://rukminim1.flixcart.com/image/329/395/jsxjekw0/boxer/2/e/r/m-1-10112-cpb02-van-heusen-original-imafeehdj8nydm4u.jpeg?q=50
Men Kurta and Pyjama Set Cotton Blend,999,"1,769",43% off,RG Designers,https://rukminim1.flixcart.com/image/329/395/kurta/t/v/z/sfaaravhandloom-l-blue-kashish-lifestyle-38-original-imaecqrvhtjdgbhh.jpeg?q=50
"Checkered Men Hooded Neck Black, Grey T-Shirt",339,"1,399",75% off,Tripr,https://rukminim1.flixcart.com/image/329/395/jxgflow0/t-shirt/m/z/k/xl-tblgychkhdful-d24-tripr-original-imafhuzmagqfgnrq.jpeg?q=50
Slim Fit Men Black Polyester Viscose Blend Trousers,588,"1,299",54% off,Classio,https://rukminim1.flixcart.com/image/329/395/k1dw70w0/trouser/f/a/r/40-bhalu-classio-original-imafkywxyxwa2nnc.jpeg?q=50
Men Color Block Mid-Calf/Crew,225,599,62% off,Slim Shine,https://rukminim1.flixcart.com/image/329/395/k2qh5zk0/sock/q/z/7/free-mscn-xm-kinnng-original-imafgk3xuqgnyjcy.jpeg?q=50
Solid Men Dark Blue Track Pants,549,"1,099",50% off,Metronaut,https://rukminim1.flixcart.com/image/329/395/k7xnukw0/track-pant/a/6/v/m-msp19tp003b-metronaut-original-imafq2gcnphyzgtg.jpeg?q=50
Men Trunks,228,229,NaN,Jockey,https://rukminim1.flixcart.com/image/329/395/jseyoi80/trunk/w/f/q/70-75-cm-8015-navy-1-jockey-original-imaf5ac6nrbee9zh.jpeg?q=50
Applique Men Dark Blue Track Pants,645,"1,099",41% off,Metronaut,https://rukminim1.flixcart.com/image/329/395/jvwpfgw0/track-pant/h/w/v/xl-mrt19-tp04-navy-metronaut-original-imafgfmwwjuxg5v2.jpeg?q=50
Men Checkered Casual Regular Shirt,499,999,50% off,Highlander,https://rukminim1.flixcart.com/image/329/395/k55n0y80/shirt/s/x/f/xl-hlsh009438-highlander-original-imafnwmzwezvmxfm.jpeg?q=50
Men & Women Ankle Length,175,439,60% off,ADIDAS,https://rukminim1.flixcart.com/image/329/395/k6fd47k0/sock/j/a/f/free-ad-net-1-pkt-adidas-original-imafz5kswhvutkw4.jpeg?q=50
"Men & Women Solid, Self Design Mid-Calf/Crew",199,499,60% off,hicode,https://rukminim1.flixcart.com/image/329/395/jza5uvk0/sock/g/4/e/free-full-0011-hicode-original-imafjbj8dnhyrapt.jpeg?q=50
Color Block Men Round Neck Blue T-Shirt,399,"1,299",69% off,Seven Rocks,https://rukminim1.flixcart.com/image/329/395/k6l2vm80/t-shirt/z/w/e/xxl-t25-nb5por-seven-rocks-original-imafpymmjzextufg.jpeg?q=50
Men Brief,588,589,NaN,Van Heusen,https://rukminim1.flixcart.com/image/329/395/jdq9rbk0/brief/q/7/r/s-10004-pureblack-anthramel-darknavy-van-heusen-original-imaetudac2uxjfgp.jpeg?q=50
Striped Men Round Neck Blue T-Shirt,449,"1,499",70% off,Roden,https://rukminim1.flixcart.com/image/329/395/k7hy07k0/t-shirt/t/p/q/3xl-rc24solidblue-roden-original-imafpqd9zwhnapxu.jpeg?q=50
"Solid Men Blue, Black Sports Shorts",779,"1,199",35% off,Wildcraft,https://rukminim1.flixcart.com/image/329/395/jge09e80/short/c/b/z/m-40578blue-mel-wildcraft-original-imaf4mwekgcj9w93.jpeg?q=50
"Color Block Men Henley Neck Green, Black T-Shirt",379,"1,499",74% off,DAGCROS,https://rukminim1.flixcart.com/image/329/395/k7c88sw0/t-shirt/h/t/a/xl-d-17-dagcros-original-imafphhggfzhkm5e.jpeg?q=50
"Solid HipHop, Snapback Cap",199,482,58% off,BnB,https://rukminim1.flixcart.com/image/329/395/j4x207k0/cap/9/s/e/free-hiphop-225-bnb-original-imaevph4fcyhsgqn.jpeg?q=50
HAP Men Vest,569,995,42% off,NaN,https://rukminim1.flixcart.com/image/329/395/jyg5lzk0/vest/v/g/d/m-printzpk5-hap-original-imafgzjgtwmckxjt.jpeg?q=50
Color Block Men Henley Neck Multicolor T-Shirt,284,999,71% off,Fenoix,https://rukminim1.flixcart.com/image/329/395/k6nxrbk0/t-shirt/r/p/g/xl-fnx-1012mustardnew-fenoix-original-imafp2gwdafdgauh.jpeg?q=50
Full Sleeve Printed Men Sweatshirt,"1,686","2,499",32% off,Puma,https://rukminim1.flixcart.com/image/329/395/k0zlsi80/sweatshirt/g/4/f/m-851743-puma-original-imafkhqfcv27av8n.jpeg?q=50
Skinny Men Blue Jeans,"1,317","2,395",45% off,Wrangler 20X,https://rukminim1.flixcart.com/image/329/395/k0h12fk0/jean/p/x/d/32-w37074w2220x-wrangler-20x-original-imafk7hyftuf9uct.jpeg?q=50
Solid Men Grey Bermuda Shorts,648,649,NaN,Van Heusen,https://rukminim1.flixcart.com/image/329/395/jlic2a80/short/3/d/u/s-50001-grey-melange-van-heusen-original-imaetudarnkybt2z.jpeg?q=50
"Solid Men Dark Blue, Black, Grey Sports Shorts",934,"2,700",65% off,Checkersbay,https://rukminim1.flixcart.com/image/329/395/short/c/a/z/3seenagrbl-checkersbay-l-original-imaepm998a4ud9zc.jpeg?q=50
Men Trunks,489,490,NaN,Van Heusen,https://rukminim1.flixcart.com/image/329/395/jpbic280/brief/7/r/x/m-ihnbx1ccb10032-van-heusen-original-imaetudbaegdvdg7.jpeg?q=50
Solid Men Black Track Pants,989,"1,599",38% off,Wildcraft,https://rukminim1.flixcart.com/image/329/395/jyyqc280/track-pant/p/g/s/m-41864black-wildcraft-original-imafj3h4zh8rgjzt.jpeg?q=50
Color Block Men Hooded Neck Multicolor T-Shirt,459,"1,999",77% off,LEWEL,https://rukminim1.flixcart.com/image/329/395/jp02t8w0/t-shirt/g/t/z/l-25rwn-lewel-original-imafbbjwskwhtamw.jpeg?q=50
Self Design Men Round Neck Gold T-Shirt,199,999,80% off,Road Trip Fashions,https://rukminim1.flixcart.com/image/329/395/k0bbb0w0/t-shirt/v/s/v/s-plain-t-shirts-road-trip-fashions-original-imafgzaqsznhjjzx.jpeg?q=50
Striped Men Round Neck Green T-Shirt,350,999,64% off,GHPC,https://rukminim1.flixcart.com/image/329/395/k7gikcw0/t-shirt/8/5/z/xl-ts919420-ghpc-original-imafpp4d6fkyh5rm.jpeg?q=50
Men Ankle Length,186,549,66% off,ADIDAS,https://rukminim1.flixcart.com/image/329/395/k62i5jk0/sock/h/t/z/free-ankle-length-socks-adidas-original-imafzhgmpgfb76w3.jpeg?q=50
Men Brief,329,330,NaN,Jockey,https://rukminim1.flixcart.com/image/329/395/jua4djk0/brief/b/v/m/m-8037-0205-navy-jockey-original-imaffg6az3zw5hsb.jpeg?q=50
Printed Men Boxer,478,479,NaN,Van Heusen,https://rukminim1.flixcart.com/image/329/395/jsxjekw0/boxer/2/e/r/m-1-10112-cpb02-van-heusen-original-imafeehdj8nydm4u.jpeg?q=50
Men & Women Solid Ankle Length,199,499,60% off,Puma,https://rukminim1.flixcart.com/image/329/395/jxapua80/sock/4/s/s/free-in91071704-puma-original-imafhpdqjruw3zth.jpeg?q=50
Self Design Men Round Neck Black T-Shirt,209,949,77% off,Rezalia,https://rukminim1.flixcart.com/image/329/395/jx7uykw0/t-shirt/t/u/f/m-rzl-rnd-hf-blk-rezalia-original-imafhqb2ajhceazp.jpeg?q=50
"Men Self Design Peds/Footie/No-Show, Low Cut, Ankle Len...",289,749,61% off,ME Stores,https://rukminim1.flixcart.com/image/329/395/js6e1e80/sock/t/a/s/free-flg-pk6-me-stores-original-imafdsdnf74fnyeb.jpeg?q=50
Men Color Block Mid-Calf/Crew,225,599,62% off,Slim Shine,https://rukminim1.flixcart.com/image/329/395/k2qh5zk0/sock/q/z/7/free-mscn-xm-kinnng-original-imafgk3xuqgnyjcy.jpeg?q=50
Zone Stretch Men Trunk,278,279,NaN,Jockey,https://rukminim1.flixcart.com/image/329/395/jwuzzww0/brief/g/j/p/l-skyhorn-us21-bl-jockey-original-imaf5aceqbtnjbbp.jpeg?q=50
"Solid Men Hooded Neck Red, Black T-Shirt",299,949,68% off,LIFEIDEA,https://rukminim1.flixcart.com/image/329/395/jrxtea80/t-shirt/b/e/e/l-lifeo58-lifeidea-original-imafdmg5ueypzthh.jpeg?q=50
Men Solid Ankle Length,299,499,40% off,Navy Sport,https://rukminim1.flixcart.com/image/329/395/ju5u1zk0/sock/n/n/h/free-ns6-navy-sport-original-imaffaqdahxdzusf.jpeg?q=50
Checkered Men Red Regular Shorts,359,899,60% off,Tripr,https://rukminim1.flixcart.com/image/329/395/jtaed8w0/short/h/w/p/xxl-trdblshort-s3chk-tripr-original-imafencazuhr4ern.jpeg?q=50
"Checkered Men Polo Neck Light Blue, Blue T-Shirt",439,"1,299",66% off,Seven Rocks,https://rukminim1.flixcart.com/image/329/395/k6l2vm80/t-shirt/n/j/z/3xl-t51-seven-rocks-original-imafpymmrjs24bp4.jpeg?q=50
"Men & Women Solid, Self Design Mid-Calf/Crew",199,499,60% off,hicode,https://rukminim1.flixcart.com/image/329/395/jza5uvk0/sock/g/4/e/free-full-0011-hicode-original-imafjbj8dnhyrapt.jpeg?q=50
"Color Block Men Round Neck White, Black T-Shirt",909,"1,299",30% off,Puma,https://rukminim1.flixcart.com/image/329/395/k2urhjk0/t-shirt/p/d/h/m-58173701-puma-original-imafhv8brzy9kw8h.jpeg?q=50
Jockey Men Vest,398,399,NaN,NaN,https://rukminim1.flixcart.com/image/329/395/jzrb53k0/vest/b/h/b/xl-9928-0105-navy-jockey-original-imafjpbd3r5mhgeg.jpeg?q=50
Printed Men Multicolor Regular Shorts,349,999,65% off,Handgrip,https://rukminim1.flixcart.com/image/329/395/ju79hu80/short/v/k/f/l-sh002-handgrip-original-imaffdp6utwrhwgh.jpeg?q=50
"Men & Women Self Design, Solid Ankle Length",249,998,75% off,hicode,https://rukminim1.flixcart.com/image/329/395/kamtsi80/sock/1/m/o/free-sport-0253-hicode-original-imafkntg7gryms4g.jpeg?q=50
Animal Print Men Round or Crew Yellow T-Shirt,315,849,62% off,Young Trendz,https://rukminim1.flixcart.com/image/329/395/jksm4y80/t-shirt/9/g/m/s-pandaeyes-hs-orange-young-trendz-original-imaf82mwukyvgarq.jpeg?q=50
Solid Men Grey Chino Shorts,624,"1,249",50% off,Highlander,https://rukminim1.flixcart.com/image/329/395/k70spzk0/short/k/q/s/30-hlv8000039-highlander-original-imafpchsmepvuk6q.jpeg?q=50
Men & Women Geometric Print Mid-Calf/Crew,219,499,56% off,HICODE,https://rukminim1.flixcart.com/image/329/395/k4yhtow0/sock/h/7/k/free-fulldiamond-0431-4-pair-multi-hicode-original-imafnqfyguj2h82v.jpeg?q=50
"Striped Men White, Black Track Pants",529,"1,329",60% off,Maniac,https://rukminim1.flixcart.com/image/329/395/jwkzwy80/track-pant/p/a/w/l-men-ss19-jogger-black-respect-maniac-original-imafen8kbmg6vjdm.jpeg?q=50
Amul comfy Men Vest,395,NaN,NaN,NaN,https://rukminim1.flixcart.com/image/329/395/k7c88sw0/vest/u/t/g/110-amulcomfyvestpack5-amul-comfy-original-imafphqfzqzemdrz.jpeg?q=50
"Solid Men Blue, Black Sports Shorts",779,"1,199",35% off,Wildcraft,https://rukminim1.flixcart.com/image/329/395/jge09e80/short/c/b/z/m-40578blue-mel-wildcraft-original-imaf4mwekgcj9w93.jpeg?q=50
Men Trunk,288,289,NaN,Jockey,https://rukminim1.flixcart.com/image/329/395/js6e1e80/trunk/b/d/z/100-105-cm-sp04-p-navy-1-jockey-original-imaf2btyuqghzkuf.jpeg?q=50
Men Solid Casual Mandarin Shirt,549,"1,849",70% off,Dennis Lingo,https://rukminim1.flixcart.com/image/329/395/ju1jqfk0/shirt/t/g/w/xxl-cc201-2-dennis-lingo-original-imaff8g2yzbrztfh.jpeg?q=50
Printed Men Round Neck Pink T-Shirt,258,999,74% off,UZEE,https://rukminim1.flixcart.com/image/329/395/jua4djk0/t-shirt/z/p/2/xl-half-zik-zak-red-uzee-original-imafevyh4myzhsza.jpeg?q=50
Skinny Men Blue Jeans,"1,317","2,395",45% off,Wrangler 20X,https://rukminim1.flixcart.com/image/329/395/k0h12fk0/jean/p/x/d/32-w37074w2220x-wrangler-20x-original-imafk7hyftuf9uct.jpeg?q=50
Printed Men Black Track Pants,501,"1,399",64% off,Tripr,https://rukminim1.flixcart.com/image/329/395/k5cs87k0/track-pant/m/h/t/m-tbltrackabs2-tripr-original-imafnz3jcgawkxsb.jpeg?q=50
Slim Men Blue Jeans,549,"1,099",50% off,Billion,https://rukminim1.flixcart.com/image/329/395/k4vmxzk0/jean/z/h/n/32-bss20d012-billion-original-imafnzy7hacyszmh.jpeg?q=50
"Striped Men Round Neck Reversible Dark Blue, Grey T-Shi...",259,679,61% off,Jump Cuts,https://rukminim1.flixcart.com/image/329/395/juvjzbk0/t-shirt/n/k/w/xl-jc-19-rn-hs-navy-slv-strip-jump-cuts-original-imaffvzenryqup8y.jpeg?q=50
Solid Men Round Neck Yellow T-Shirt,240,"1,195",79% off,Tap in,https://rukminim1.flixcart.com/image/329/395/jvl9wnk0/t-shirt/n/g/r/xl-plain-half-tees-mustard-elepants-original-imafg3pzgrg7psgc.jpeg?q=50
Typography Men Hooded Neck Red T-Shirt,299,"1,199",75% off,Kay Dee,https://rukminim1.flixcart.com/image/329/395/k30h8y80/t-shirt/u/z/s/s-shp275282-shapphr-original-imafjvg4nngzwrfw.jpeg?q=50
Van Heusen Men Vest,558,559,NaN,NaN,https://rukminim1.flixcart.com/image/329/395/jdq9rbk0/vest/w/z/s/s-10071-white-white-white-van-heusen-original-imaetrynewuf8hhh.jpeg?q=50
Slim Men Blue Jeans,549,"1,099",50% off,Billion,https://rukminim1.flixcart.com/image/329/395/k4vmxzk0/jean/z/h/n/32-bss20d012-billion-original-imafnzy7hacyszmh.jpeg?q=50
Solid Men Round Neck Multicolor T-Shirt,391,"1,999",80% off,FastColors,https://rukminim1.flixcart.com/image/329/395/k6nxrbk0/t-shirt/m/f/e/s-4128-s-fastcolors-original-imafp2ghgtp3x2gu.jpeg?q=50
Slim Fit Men Blue Cotton Lycra Blend Trousers,764,"1,699",55% off,Highlander,https://rukminim1.flixcart.com/image/329/395/k70spzk0/trouser/m/h/m/30-hltr004102-highlander-original-imafpchrhuenqemd.jpeg?q=50
Solid Men Black Track Pants,989,"1,599",38% off,Wildcraft,https://rukminim1.flixcart.com/image/329/395/jyyqc280/track-pant/p/g/s/m-41864black-wildcraft-original-imafj3h4zh8rgjzt.jpeg?q=50
Solid Men Brown Track Pants,825,"2,399",65% off,Mountain colours,https://rukminim1.flixcart.com/image/329/395/jzu60sw0/track-pant/a/d/s/m-aftp-aug19-sm-kh-3113-alterro-original-imaefg64hu22nhns.jpeg?q=50
Solid Men Dark Blue Track Pants,498,"1,799",72% off,Young Trendz,https://rukminim1.flixcart.com/image/329/395/jsoyrgw0/track-pant/y/b/e/xl-mens-pant-cns-navy-young-trendz-original-imafd8zpbmzgmdun.jpeg?q=50
Solid Men Asymmetric Maroon T-Shirt,399,999,60% off,Try This,https://rukminim1.flixcart.com/image/329/395/jjylw280/t-shirt/x/x/g/l-v-neck-try-this-original-imaf7e4g9rppdu7m.jpeg?q=50
Printed Men Round Neck White T-Shirt,299,999,70% off,SCATCHITE,https://rukminim1.flixcart.com/image/329/395/k55n0y80/t-shirt/y/h/t/m-t-209-scatchite-original-imafnwhgq5u2p8hr.jpeg?q=50
Printed Men Round Neck Multicolor T-Shirt,569,999,43% off,Smartees,https://rukminim1.flixcart.com/image/329/395/k8lyc280/t-shirt/w/t/z/xl-cmb-nilyellow-newyorkmaroon-smartees-original-imafqkn8tbgpn6qr.jpeg?q=50
Men & Women Geometric Print Mid-Calf/Crew,219,499,56% off,HICODE,https://rukminim1.flixcart.com/image/329/395/k4yhtow0/sock/h/7/k/free-fulldiamond-0431-4-pair-multi-hicode-original-imafnqfyguj2h82v.jpeg?q=50
"Men Self Design Peds/Footie/No-Show, Low Cut, Ankle Len...",289,749,61% off,ME Stores,https://rukminim1.flixcart.com/image/329/395/js6e1e80/sock/t/a/s/free-flg-pk6-me-stores-original-imafdsdnf74fnyeb.jpeg?q=50
