,Name,main_category,sub_category,Image,link,ratings,no_of_ratings,discount_price,actual_price
3964,"Original Battery Compatible for Reliance Jio 4G Router JioFi 3 (JMR540, JMR541) JioFI 4 (JMR1140) - 2600mAh - 1 Year Warranty","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71UtQ3xfYlL._AC_UL800_.jpg,https://www.amazon.in/Original-Battery-Compatible-Reliance-JMR1140/dp/B0BKQK8MQM/ref=sr_1_8966?qid=1679134200&s=electronics&sr=1-8966,3.4,854,₹475,"₹1,999"
3965,Fast Charger for Mi Xiaomi Redmi Mi 9/9A/9i/4/4A/5/5A/6A/6 Pro/7/7A/Y1 /Y1 Lite/Y2/Y3/Xiaomi Mi Poco C3 | Mobile | Wall | ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/617dXfPnzBS._AC_UL800_.jpg,https://www.amazon.in/Charger-Xiaomi-Mobile-Adapter-Smartphone/dp/B0BDD7S2G1/ref=sr_1_8967_mod_primary_new?qid=1679134200&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8967,4.7,5,₹319,₹999
3966,Anthems Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk for Office/Home/School (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/31cajZy1q8L._AC_UL800_.jpg,https://www.amazon.in/Anthems-Foldable-Portable-Wooden-Writing/dp/B0BN5F137T/ref=sr_1_8968?qid=1679134200&s=electronics&sr=1-8968,4,399,₹399,₹799
3967,OpenTech® Tempered Glass Screen Protector Compatible for Redmi 11 PRIME 5G with Edge to Edge Coverage and Easy Installatio...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/618pLqNMepL._AC_UL800_.jpg,https://www.amazon.in/Compatible-Redmi-11-5G-Installation/dp/B0BHLNV7JT/ref=sr_1_8969?qid=1679134200&s=electronics&sr=1-8969,4.3,"4,103",₹251,₹999
3968,Adlynlife 22mm Smart Watch Straps/Smart Watch Band Compatible for Realme Watch S/Realme S Pro (Grey),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51thhept8bL._AC_UL800_.jpg,https://www.amazon.in/Adlynlife-Straps-Compatible-Realme-Grey/dp/B0BDRK4TRT/ref=sr_1_8970?qid=1679134200&s=electronics&sr=1-8970,4.5,319,₹289,₹999
3969,"Priefy Trail Loop Band Compatible for Apple Watch Ultra Band 49mm 45mm 44mm 42mm, Nylon Sport Loop Men Women Adjustable Pu...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51omCNZzJ6L._AC_UL800_.jpg,https://www.amazon.in/Priefy-Compatible-Adjustable-iWatch-Orange/dp/B0BSFQSZ4R/ref=sr_1_8971?qid=1679134200&s=electronics&sr=1-8971,4.1,89,"₹1,312","₹1,899"
3970,Cross 8521 Rolling Ball Pen Refill (Blue),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/4144EeAwGrS._AC_UL800_.jpg,https://www.amazon.in/Cross-8521-Rolling-Ball-Refill/dp/B0006HWMEY/ref=sr_1_8972?qid=1679134200&s=electronics&sr=1-8972,4.2,"2,763",,₹570
3971,"Easyfone Royale for Seniors - 2.4” Flip Phone with 20+ Elder Friendly Features Like SOS, Sound Boost, Big Keypad, Charging...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51P6xvQHQXL._AC_UL800_.jpg,https://www.amazon.in/SENIOR-WORLD-Easyfone-Royale-Friendly/dp/B089B6WTJ8/ref=sr_1_8973?qid=1679134200&s=electronics&sr=1-8973,4,"1,131","₹3,899","₹4,290"
3972,OFIXO Hard Shell Case for Over The Ear Headphones with Full Protection Compatible with all branded and non-branded headpho...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81-yaGTjPUL._AC_UL800_.jpg,https://www.amazon.in/OFIXO-Headphones-Protection-Compatible-Non-Branded/dp/B09SHHKTNS/ref=sr_1_8974?qid=1679134200&s=electronics&sr=1-8974,4.2,25,₹397,₹999
3973,Amazon Brand - Solimo Portable Digital Tyre Inflator (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71cD73c7oLL._AC_UL800_.jpg,https://www.amazon.in/Solimo-101-Tyre-Inflator-Black/dp/B07FQ1D3KP/ref=sr_1_8975?qid=1679134200&s=electronics&sr=1-8975,3.9,"3,615","₹1,832.19","₹2,999"
3974,Spigen Ultra Hybrid Back Cover Case for iPhone SE 2022 | iPhone SE 2020 | iPhone 7 | iPhone 8 (TPU + Poly Carbonate | Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51HnUHLG7eL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Ultra-Hybrid-Version-iPhone/dp/B01M1SCIOV/ref=sr_1_8976?qid=1679134200&s=electronics&sr=1-8976,4.4,"72,257","₹1,199","₹1,699"
3975,Improvhome 3.5 mm Jack Stereo Amplifier Connect TV-Out Speaker AV Audio Video TRS 3-Pole Plug Male to 2 RCA Male Cable (1....,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51Hv3oscvrL._AC_UL800_.jpg,https://www.amazon.in/Improvhoome%C2%AE-Stereo-Speaker-Amplifier-Connect/dp/B07XBFZFNM/ref=sr_1_8977?qid=1679134200&s=electronics&sr=1-8977,3.8,"1,011",₹185,₹299
3976,TheGiftKart Shockproof Crystal Clear Back Cover Case for Redmi Note 8 Pro | 360 Degree Protection | Protective Design | Tr...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51oIyeRbTYL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B09P3DCKHF/ref=sr_1_8978?qid=1679134200&s=electronics&sr=1-8978,4.2,625,₹269,₹999
3977,Digway 8+1 Round Strip Extension Cord 6 A 8 Universal Socket Multi Plug Point Extension Board with LED Indicator and Switc...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71hm4m6VNyL._AC_UL800_.jpg,https://www.amazon.in/Digway-Round-Extension-Universal-Length/dp/B07M7ZW2QQ/ref=sr_1_8979?qid=1679134201&s=electronics&sr=1-8979,3.3,916,₹199,₹399
3978,"Redmi 11 Prime (Playful Green, 6BG RAM 128GB ROM) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51rqcKld5JL._AC_UL800_.jpg,https://www.amazon.in/Redmi-Playful-Design-Performance-Triple/dp/B0BBGWXNPX/ref=sr_1_8980?qid=1679134201&s=electronics&sr=1-8980,4.1,290,"₹13,999","₹16,999"
3979,Simmtronics 2GB DDR2 Desktop RAM 800 MHz (PC 6400) with 3 Year Warranty (Pack of 2),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81vTnogq8KL._AC_UL800_.jpg,https://www.amazon.in/Simmtronics-2GB-DDR2-Desktop-Pack/dp/B07MGTLZWN/ref=sr_1_8981?qid=1679134201&s=electronics&sr=1-8981,3.9,314,₹830,"₹2,000"
3980,"AmazonBasics Premium Flexible HDMI Cable and Mini HDMI Adapter, 6-Feet, Black, NOT Compatible with Mobile Phones and Laptops","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61k28tV3qvL._AC_UL800_.jpg,https://www.amazon.in/AmazonBasics-Flexible-Mini-Cable-6-Foot/dp/B07KSNXF64/ref=sr_1_8982?qid=1679134201&s=electronics&sr=1-8982,3.9,"1,624",₹319,₹699
3981,Fujifilm Instax Mini Pink Lemonade Film- 10 Exposures,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61b3Quevd7L._AC_UL800_.jpg,https://www.amazon.in/Fujifilm-Mini-Pink-Lemonade-Film/dp/B079PZFL6N/ref=sr_1_8983?qid=1679134201&s=electronics&sr=1-8983,4.3,41,₹599,₹649
3982,Yogi MART 'Foldable Bed Study Table Portable Multifunction Lapt Lapdesk Children Bed Foldabe Table Work Office Home with T...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/31AdcR9WaPL._AC_UL800_.jpg,https://www.amazon.in/Foldable-Portable-Multifunction-Children-Coloured/dp/B0B4BL5ZWK/ref=sr_1_8984?qid=1679134201&s=electronics&sr=1-8984,3.9,522,₹219,₹699
3983,VGRASSP 12 Inch Large LCD Writing Pad Tablet Toy Cum Slate with Stylus for Kids 30.4 cm (Colour as per Stock),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51KVvw5mm4L._AC_UL800_.jpg,https://www.amazon.in/VGRASSP-Writing-Tablet-Stylus-Colour/dp/B0B1MS4354/ref=sr_1_8985?qid=1679134201&s=electronics&sr=1-8985,4.1,46,₹399,"₹1,299"
3984,Canvasify Medium Grain Artist Canvas Board (8 x 8 Inch) Pack of 4,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71NmR-yDAdL._AC_UL800_.jpg,https://www.amazon.in/Canvasify-Medium-Grain-Artist-Canvas/dp/B076WZ7QQN/ref=sr_1_8986?qid=1679134201&s=electronics&sr=1-8986,4.5,"2,116",₹275,₹500
3985,"NoWide Back Cover Case for Redmi 10A, Silicone Shockproof Phone Case, Ultra Safety with Soft Feel (Pack of 1)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/512V-bkzprL._AC_UL800_.jpg,https://www.amazon.in/NoWide-Case-Redmi-10A-Shockproof/dp/B0B19383HQ/ref=sr_1_8987?qid=1679134201&s=electronics&sr=1-8987,3.9,9,₹249,₹999
3986,"Wings X Fire Wireless Gaming in Ear Earbuds,TWS Headphones with RGB Lights case, 40ms Low Latency, Bluetooth 5.3, 40 Hours...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51U-fZLRWOL._AC_UL800_.jpg,https://www.amazon.in/Wings-Playtime-Bluetooth-Headset-Wireless/dp/B09MFBXG59/ref=sr_1_8988?qid=1679134201&s=electronics&sr=1-8988,4.3,179,,
3987,TheGiftKart Flip Back Cover Case for Samsung Galaxy M13 5G | Genuine Leather Finish | Designer Button | Inbuilt Pockets & ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/5114XSKyW4L._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Genuine-Leather-Designer/dp/B0B6RM55W6/ref=sr_1_8989?qid=1679134201&s=electronics&sr=1-8989,4.3,148,₹299,₹999
3988,(Renewed) Jbl C50Hi Wired In Ear Earphones With Microphone Black,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61bKM6CSSFL._AC_UL800_.jpg,https://www.amazon.in/Renewed-JBL-C50HI-Headphones-Black/dp/B07PW8T534/ref=sr_1_8990?qid=1679134201&s=electronics&sr=1-8990,3.6,"1,013",,
3989,iEDS Lens Guard Cap for Insta360 ONE X3 Camera (One X3 Cap),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/410x4BfhMCL._AC_UL800_.jpg,https://www.amazon.in/iEDS-Lens-Guard-Insta360-Camera/dp/B0BM3CR23B/ref=sr_1_8991?qid=1679134201&s=electronics&sr=1-8991,4.4,117,₹899,"₹1,999"
3990,Fidelish® 2-Pin Universal AC Laptop Power Cable Cord Adapter Charger Laptop/Camera/Printer (Pack of 1),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41MWZioN1aL._AC_UL800_.jpg,https://www.amazon.in/Fidelish%C2%AE-Universal-Adapter-Charger-Pack/dp/B0BMQQQKR6/ref=sr_1_8992?qid=1679134201&s=electronics&sr=1-8992,4,1,₹99,₹299
3991,"Tukzer Wrist Rest Pad, Mouse Wrist Cushion Support for Office Upgrade Enlarge Gel Memory Foam Set Keyboard for Computer, L...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/514t0gIxSfL._AC_UL800_.jpg,https://www.amazon.in/Tukzer-Keyboard-Computer-Comfortable-Lightweight/dp/B09D7FBZK2/ref=sr_1_8993?qid=1679134201&s=electronics&sr=1-8993,4,574,₹699,"₹1,499"
3992,Faber-Castell Jumbo Wax Crayons - 24 Shades,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61+jETK-CZL._AC_UL800_.jpg,https://www.amazon.in/Faber-Castell-Jumbo-Wax-Crayons-Shades/dp/B00LY280Q4/ref=sr_1_8994_mod_primary_new?qid=1679134201&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8994,4.3,"2,237",₹100,₹120
3993,"Apple Watch Series 8 [GPS 45 mm] Smart Watch w/Starlight Aluminium Case with Starlight Sport Band. Fitness Tracker, Blood ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71rimxfInpL._AC_UL800_.jpg,https://www.amazon.in/Apple-Starlight-Aluminium-Fitness-Resistant/dp/B0BDKHQ5W1/ref=sr_1_8995?qid=1679134201&s=electronics&sr=1-8995,4.6,578,"₹42,900","₹48,900"
3994,SeCro Type-C USB 3.1 Super Speed Multi Function Card Reader [Black],"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61RokCT5SAL._AC_UL800_.jpg,https://www.amazon.in/SeCro-Super-Speed-Function-Reader/dp/B07BDF6PXP/ref=sr_1_8996?qid=1679134201&s=electronics&sr=1-8996,3.9,610,₹449,"₹1,320"
3995,Smart Shelter 2 Height Adjustable Satellite Speaker Stands Mounts Heavy Duty Floor Surround Sound Satellite Small Bookshel...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41ssr8SFQYL._AC_UL800_.jpg,https://www.amazon.in/Smart-Shelter-Adjustable-Satellite-Speaker/dp/B078NCVSGY/ref=sr_1_8997?qid=1679134201&s=electronics&sr=1-8997,3.5,579,"₹1,999","₹5,499"
3996,"Pidilite Fevicryl Acrylic Colour, Acrylic Paint Art and Craft Paint, DIY Paint, Rich Pigment, Non-Cracking Paint for Canva...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51Tke1ApFML._AC_UL800_.jpg,https://www.amazon.in/Pidilite-Fevicryl-Acrylic-Colour-Brown/dp/B07NVL3X3W/ref=sr_1_8998?qid=1679134201&s=electronics&sr=1-8998,4.1,256,₹224,₹300
3997,Winble Bumper Case for OnePlus Nord 2 5G (Silicone | Grey),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/6166VRoAFbL._AC_UL800_.jpg,https://www.amazon.in/Winble-Bumper-OnePlus-Nord-Silicone/dp/B09B6C91F7/ref=sr_1_8999?qid=1679134201&s=electronics&sr=1-8999,4,"1,151",₹299,₹999
3998,"Luxor CD/DVD/OHP Marker - Pack of 10, Black Colour","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61vwg6Lx3NL._AC_UL800_.jpg,https://www.amazon.in/Luxor-1237-DVD-OHP-Marker/dp/B07X7V6556/ref=sr_1_9000?qid=1679134201&s=electronics&sr=1-9000,4.3,551,₹99,₹100
3999,"Infinity (JBL) Swing 320 by Harman 19 Hours of Playtime, Dual Equalizers, Dual Connect, Bluetooth 5.0, Type C & Voice Assi...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51UwXG8jNXL._AC_UL800_.jpg,https://www.amazon.in/Infinity-Wireless-Equalizers-Bluetooth-Assistant/dp/B09HC2TH6D/ref=sr_1_9001?qid=1679134201&s=electronics&sr=1-9001,3.4,527,"₹1,488","₹5,999"
4000,MOCA Case for MacBook Air 13.6 inch Case 2022 Release A2681 M2 Chip with Liquid Retina Display & Touch ID Hard Shell Case ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61Y4zDoZrlL._AC_UL800_.jpg,https://www.amazon.in/MOCA-MacBook-Release-Liquid-Display/dp/B0BG7FQ4F9/ref=sr_1_9002?qid=1679134201&s=electronics&sr=1-9002,4,103,₹999,"₹1,999"
4001,EGOTUDE Dual Layer Hard Back Translucent Hybrid Cover Case for iPhone SE 2020 / iPhone 8 / iPhone 7 (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61jPMxG8iuL._AC_UL800_.jpg,https://www.amazon.in/Egotude-Layer-Translucent-Hybrid-iPhone/dp/B08DWG8K4Q/ref=sr_1_9004?qid=1679134203&s=electronics&sr=1-9004,4.2,"3,080",₹399,₹999
4002,Brustro Folding Box 33 Well Plastic Palette 26x13 cm,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/6104uxKU4jL._AC_UL800_.jpg,https://www.amazon.in/Brustro-Folding-Plastic-Palette-26x13/dp/B00PP6PZ5Y/ref=sr_1_9005?qid=1679134203&s=electronics&sr=1-9005,4.3,436,,₹275
4003,Spigen EZ Fit Optik Pro Tempered Glass Camera Lens Protector Guard for iPhone 14 Pro / 14 Pro Max (Silver) - 2 Pack,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61k3g6OhwpL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Tempered-Camera-Protector-iPhone/dp/B0BG3K5PWB/ref=sr_1_9006?qid=1679134203&s=electronics&sr=1-9006,4.3,939,"₹1,199","₹2,499"
4004,"HUMBLE MI Band 4 Strap,Band for MI 3/MI 4 Watch Smartwatch Wristbands Replacement Silicone Straps Bracelets for Mi Band 4 ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41rji4EHzqL._AC_UL800_.jpg,https://www.amazon.in/Humble-Strap-Xiaomi-Device-Included/dp/B07NJ3DDCB/ref=sr_1_9007?qid=1679134203&s=electronics&sr=1-9007,3.6,"7,115",₹74,₹149
4005,Storite SATA 2nd 2.5'' Hard Drive Caddy for 12.7mm Universal CD/DVD-ROM (for SSD and HDD),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81sZUK4El5L._AC_UL800_.jpg,https://www.amazon.in/Storite-SATA-2nd-2-5-inch-Universal/dp/B00NJN55KA/ref=sr_1_9008?qid=1679134203&s=electronics&sr=1-9008,4,"1,519",₹399,"₹1,398"
4006,"OUXUS New Version-Car Phone Holder Mount, Rearview Mirror Phone Holder for Car, 360°Rotatable and Retractable Car Phone Ho...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51CTjP+B0hL._AC_UL800_.jpg,https://www.amazon.in/Version-Car-Rearview-360%C2%B0Rotatable-Retractable-Multifunctional/dp/B0BVJ4WN35/ref=sr_1_9009?qid=1679134203&s=electronics&sr=1-9009,1,2,₹179,₹699
4007,Oncraves 3D Back Camera Lens Protector For OnePlus 11R 5G Full Coverage 360 Degree Protection Tempered Glass Bubble-Free A...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51wCpoBCW7L._AC_UL800_.jpg,https://www.amazon.in/Oncraves-Protection-Bubble-Free-Anti-Scratch-Ultra-Thin/dp/B0BWXWY1RP/ref=sr_1_9010?qid=1679134203&s=electronics&sr=1-9010,4,1,₹269,₹699
4008,Tough Lee Tempered Glass Screen Protector Guard for Lenovo Tab M10 Plus FHD (2nd Gen) (TB-X606X / TB-X606V / TB-X606F) (1...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/516nGN0e55L._AC_UL800_.jpg,https://www.amazon.in/Tough-Lee-Protector-Transparent-Installation/dp/B094H7FQF9/ref=sr_1_9011?qid=1679134203&s=electronics&sr=1-9011,4,449,₹331,₹999
4009,"HP Smart Tank 525 All-in-one Colour Printer (Upto 6000 Black and 6000 Colour Pages Included in The Box). - Print, Scan & C...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61HPbqIBWZL._AC_UL800_.jpg,https://www.amazon.in/HP-Smart-Colour-Printer-Included/dp/B0BNV6QNLM/ref=sr_1_9012?qid=1679134203&s=electronics&sr=1-9012,3.3,19,"₹11,750","₹14,552"
4010,Babymoon (Set of 2) Baby Angel Feather Wings with Tiara) Best Costume/Photography Props/Photoshoot/Baby Shower Gift (White),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/514y7diNeiL._AC_UL800_.jpg,https://www.amazon.in/Babymoon-Wings-Headband-Photography-Photoshoot/dp/B07TC1WDM6/ref=sr_1_9013_mod_primary_new?qid=1679134203&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-9013,4.2,274,₹399,"₹1,000"
4011,"ASUS Vivobook Pro 14 OLED, 14-inch (35.56 cms) 2.8K OLED 16:10 90Hz, AMD Ryzen 5 5600H, Thin and Light Laptop (16GB/512GB ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81Ua2dHe3qL._AC_UL800_.jpg,https://www.amazon.in/ASUS-Vivobook-OLED-14-inch-35-56/dp/B0B31JLF7M/ref=sr_1_9014?qid=1679134203&s=electronics&sr=1-9014,4.4,199,"₹59,990","₹80,990"
4012,KAPA Acrylic Hawkeye Clear Back Camera Lens Protector Back Cover Compatible for Apple iPhone XR (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/513EW5-tklL._AC_UL800_.jpg,https://www.amazon.in/Hawkeye-Camera-Protector-Compatible-iPhone/dp/B07MHV85HG/ref=sr_1_9015?qid=1679134203&s=electronics&sr=1-9015,4.3,"1,915",₹499,₹990
4013,"BenQ Gw2785Tc 27 Inch(68.58 Cm) 1920 X 1080 Pixels 1080P Fhd IPS Eye Care Monitor, USB Type-C with 60W Power Delivery & Da...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51isdt-AaLL._AC_UL800_.jpg,https://www.amazon.in/BenQ-Eye-Care-Cancellation-Ergonomic-GW2785TC/dp/B09K4189HH/ref=sr_1_9018?qid=1679134203&s=electronics&sr=1-9018,4.3,161,"₹19,990","₹31,990"
4014,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Noteboo...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61o4YUekU+L._AC_UL800_.jpg,https://www.amazon.in/Proffisy-Aluminum-Cooling-Adjustable-Notebook/dp/B0992251VG/ref=sr_1_9019?qid=1679134203&s=electronics&sr=1-9019,4.1,"1,066","₹1,766","₹5,499"
4015,"Tukzer 3.5"" LED Selfie Ring Light with Phone Holder |Flexible Arm Desk Mount Clamp for Live Stream, Makeup, Online Meeting...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ML4+KRHiL._AC_UL800_.jpg,https://www.amazon.in/Tukzer-Flexible-Recording-Photography-Brightness/dp/B096M9WF5C/ref=sr_1_9020?qid=1679134203&s=electronics&sr=1-9020,4.2,"1,136",₹849,"₹1,899"
4016,"OFIXO File Folder Leatherette Material Professional File Folders for Certificates, Documents Holder, Card Holder, Cheque B...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81KSAaVV3GL._AC_UL800_.jpg,https://www.amazon.in/OFIXO-Leatherette-Professional-Certificates-Documents/dp/B085FZQ611/ref=sr_1_9021?qid=1679134203&s=electronics&sr=1-9021,3.9,470,₹299,₹999
4017,BRUSTRO Professional Pigment Based Fineliner - Set of 8 (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71NBAx2-HpL._AC_UL800_.jpg,https://www.amazon.in/Professional-Fineliner-Archival-Waterproof-Resistant/dp/B07DT9VH9D/ref=sr_1_9022?qid=1679134203&s=electronics&sr=1-9022,4.6,"1,854",₹569,₹597
4018,Vivo T1 44w Midnight Galaxy (4+128GB),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51w798ePo1L._AC_UL800_.jpg,https://www.amazon.in/Vivo-T1-Midnight-Galaxy-128GB/dp/B0BSVF9KNC/ref=sr_1_9023?qid=1679134203&s=electronics&sr=1-9023,4,1,"₹14,499","₹17,999"
4019,Casotec Basic Case for Samsung Galaxy M13 4G (Thermoplastic Polyurethane_Clear),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/711BNy3+VZL._AC_UL800_.jpg,https://www.amazon.in/Casotec-Samsung-Galaxy-Thermoplastic-Polyurethane_Clear/dp/B0B7P5W41Y/ref=sr_1_9024?qid=1679134203&s=electronics&sr=1-9024,3.4,31,₹149,₹999
4020,CEDO Samsung Tab A 8.0 (2019) Tempered Glass | Screen Protector Tempered Glass for Samsung Galaxy Tab A 8.0 inch (2019) (S...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51g0MHiN1ML._AC_UL800_.jpg,https://www.amazon.in/CEDO-Samsung-Galaxy-Tab-Protector/dp/B084TGVMC9/ref=sr_1_9025?qid=1679134203&s=electronics&sr=1-9025,4.2,"3,177",₹275,₹999
